,Date,HomeTeam,AwayTeam,FTR,HomeTeamcat,AwayTeamcat,FTRcat,MatchYear
8533,2013-12-01,Fulham,Wigan,D,18,47,1,2013
8534,2013-12-01,Norwich,Newcastle,D,30,29,1,2013
8535,2013-12-01,QPR,Tottenham,D,34,43,1,2013
8536,2013-12-01,Reading,WestBrom,H,35,45,2,2013
8537,2013-12-01,Stoke,Chelsea,A,39,13,0,2013
8538,2013-12-01,Sunderland,WestHam,H,40,46,2,2013
8539,2013-01-13,Arsenal,ManCity,A,0,25,0,2013
8540,2013-01-13,ManUnited,Liverpool,H,26,24,2,2013
8541,2013-01-16,Chelsea,Southampton,D,13,38,1,2013
8542,2013-01-19,Liverpool,Norwich,H,24,30,2,2013
8543,2013-01-19,ManCity,Fulham,H,25,18,2,2013
8544,2013-01-19,Newcastle,Reading,A,29,35,0,2013
8545,2013-01-19,Swansea,Stoke,H,41,39,2,2013
8546,2013-01-19,WestBrom,AstonVilla,D,45,1,1,2013
8547,2013-01-19,WestHam,QPR,D,46,34,1,2013
8548,2013-01-19,Wigan,Sunderland,A,47,40,0,2013
8549,2013-01-20,Chelsea,Arsenal,H,13,0,2,2013
8550,2013-01-20,Tottenham,ManUnited,D,43,26,1,2013
8551,2013-01-21,Southampton,Everton,D,38,17,1,2013
8552,2013-01-23,Arsenal,WestHam,H,0,46,2,2013
8553,2013-01-29,AstonVilla,Newcastle,A,1,29,0,2013
8554,2013-01-29,QPR,ManCity,D,34,25,1,2013
8555,2013-01-29,Stoke,Wigan,D,39,47,1,2013
8556,2013-01-29,Sunderland,Swansea,D,40,41,1,2013
8557,2013-01-30,Arsenal,Liverpool,D,0,24,1,2013
8558,2013-01-30,Everton,WestBrom,H,17,45,2,2013
8559,2013-01-30,Fulham,WestHam,H,18,46,2,2013
8560,2013-01-30,ManUnited,Southampton,H,26,38,2,2013
8561,2013-01-30,Norwich,Tottenham,D,30,43,1,2013
8562,2013-01-30,Reading,Chelsea,D,35,13,1,2013
8563,2013-02-02,Arsenal,Stoke,H,0,39,2,2013
8564,2013-02-02,Everton,AstonVilla,D,17,1,1,2013
8565,2013-02-02,Fulham,ManUnited,A,18,26,0,2013
8566,2013-02-02,Newcastle,Chelsea,H,29,13,2,2013
8567,2013-02-02,QPR,Norwich,D,34,30,1,2013
8568,2013-02-02,Reading,Sunderland,H,35,40,2,2013
8569,2013-02-02,WestHam,Swansea,H,46,41,2,2013
8570,2013-02-02,Wigan,Southampton,D,47,38,1,2013
8571,2013-03-02,ManCity,Liverpool,D,25,24,1,2013
8572,2013-03-02,WestBrom,Tottenham,A,45,43,0,2013
8573,2013-09-02,Chelsea,Wigan,H,13,47,2,2013
8574,2013-09-02,Norwich,Fulham,D,30,18,1,2013
8575,2013-09-02,Southampton,ManCity,H,38,25,2,2013
8576,2013-09-02,Stoke,Reading,H,39,35,2,2013
8577,2013-09-02,Sunderland,Arsenal,A,40,0,0,2013
8578,2013-09-02,Swansea,QPR,H,41,34,2,2013
8579,2013-09-02,Tottenham,Newcastle,H,43,29,2,2013
8580,2013-10-02,AstonVilla,WestHam,H,1,46,2,2013
8581,2013-10-02,ManUnited,Everton,H,26,17,2,2013
8582,2013-11-02,Liverpool,WestBrom,A,24,45,0,2013
8583,2013-02-17,Liverpool,Swansea,H,24,41,2,2013
8584,2013-02-23,Arsenal,AstonVilla,H,0,1,2,2013
8585,2013-02-23,Fulham,Stoke,H,18,39,2,2013
8586,2013-02-23,Norwich,Everton,H,30,17,2,2013
8587,2013-02-23,QPR,ManUnited,A,34,26,0,2013
8588,2013-02-23,Reading,Wigan,A,35,47,0,2013
8589,2013-02-23,WestBrom,Sunderland,H,45,40,2,2013
8590,2013-02-24,ManCity,Chelsea,H,25,13,2,2013
8591,2013-02-24,Newcastle,Southampton,H,29,38,2,2013
8592,2013-02-25,WestHam,Tottenham,A,46,43,0,2013
8593,2013-02-03,Chelsea,WestBrom,H,13,45,2,2013
8594,2013-02-03,Everton,Reading,H,17,35,2,2013
8595,2013-02-03,ManUnited,Norwich,H,26,30,2,2013
8596,2013-02-03,Southampton,QPR,A,38,34,0,2013
8597,2013-02-03,Stoke,WestHam,A,39,46,0,2013
8598,2013-02-03,Sunderland,Fulham,D,40,18,1,2013
8599,2013-02-03,Swansea,Newcastle,H,41,29,2,2013
8600,2013-02-03,Wigan,Liverpool,A,47,24,0,2013
8601,2013-03-03,Tottenham,Arsenal,H,43,0,2,2013
8602,2013-04-03,AstonVilla,ManCity,A,1,25,0,2013
8603,2013-09-03,Norwich,Southampton,D,30,38,1,2013
8604,2013-09-03,QPR,Sunderland,H,34,40,2,2013
8605,2013-09-03,Reading,AstonVilla,A,35,1,0,2013
8606,2013-09-03,WestBrom,Swansea,H,45,41,2,2013
8607,2013-10-03,Liverpool,Tottenham,H,24,43,2,2013
8608,2013-10-03,Newcastle,Stoke,H,29,39,2,2013
8609,2013-03-16,AstonVilla,QPR,H,1,34,2,2013
8610,2013-03-16,Everton,ManCity,H,17,25,2,2013
8611,2013-03-16,ManUnited,Reading,H,26,35,2,2013
8612,2013-03-16,Southampton,Liverpool,H,38,24,2,2013
8613,2013-03-16,Stoke,WestBrom,D,39,45,1,2013
8614,2013-03-16,Swansea,Arsenal,A,41,0,0,2013
8615,2013-03-17,Chelsea,WestHam,H,13,46,2,2013
8616,2013-03-17,Sunderland,Norwich,D,40,30,1,2013
8617,2013-03-17,Tottenham,Fulham,A,43,18,0,2013
8618,2013-03-17,Wigan,Newcastle,H,47,29,2,2013
8619,2013-03-30,Arsenal,Reading,H,0,35,2,2013
8620,2013-03-30,Everton,Stoke,H,17,39,2,2013
8621,2013-03-30,ManCity,Newcastle,H,25,29,2,2013
8622,2013-03-30,Southampton,Chelsea,H,38,13,2,2013
8623,2013-03-30,Sunderland,ManUnited,A,40,26,0,2013
8624,2013-03-30,Swansea,Tottenham,A,41,43,0,2013
8625,2013-03-30,WestHam,WestBrom,H,46,45,2,2013
8626,2013-03-30,Wigan,Norwich,H,47,30,2,2013
8627,2013-03-31,AstonVilla,Liverpool,A,1,24,0,2013
8628,2013-01-04,Fulham,QPR,H,18,34,2,2013
8629,2013-06-04,Norwich,Swansea,D,30,41,1,2013
8630,2013-06-04,Reading,Southampton,A,35,38,0,2013
8631,2013-06-04,Stoke,AstonVilla,A,39,1,0,2013
8632,2013-06-04,WestBrom,Arsenal,A,45,0,0,2013
8633,2013-07-04,Chelsea,Sunderland,H,13,40,2,2013
8634,2013-07-04,Liverpool,WestHam,D,24,46,1,2013
8635,2013-07-04,Newcastle,Fulham,H,29,18,2,2013
8636,2013-07-04,QPR,Wigan,D,34,47,1,2013
8637,2013-07-04,Tottenham,Everton,D,43,17,1,2013
8638,2013-08-04,ManUnited,ManCity,A,26,25,0,2013
8639,2013-04-13,Arsenal,Norwich,H,0,30,2,2013
8640,2013-04-13,AstonVilla,Fulham,D,1,18,1,2013
8641,2013-04-13,Everton,QPR,H,17,34,2,2013
8642,2013-04-13,Reading,Liverpool,D,35,24,1,2013
8643,2013-04-13,Southampton,WestHam,D,38,46,1,2013
8644,2013-04-14,Newcastle,Sunderland,A,29,40,0,2013
8645,2013-04-14,Stoke,ManUnited,A,39,26,0,2013
8646,2013-04-16,Arsenal,Everton,D,0,17,1,2013
8647,2013-04-17,Fulham,Chelsea,A,18,13,0,2013
8648,2013-04-17,ManCity,Wigan,H,25,47,2,2013
8649,2013-04-17,WestHam,ManUnited,D,46,26,1,2013
8650,2013-04-20,Fulham,Arsenal,A,18,0,0,2013
8651,2013-04-20,Norwich,Reading,H,30,35,2,2013
8652,2013-04-20,QPR,Stoke,A,34,39,0,2013
8653,2013-04-20,Sunderland,Everton,H,40,17,2,2013
8654,2013-04-20,Swansea,Southampton,D,41,38,1,2013
8655,2013-04-20,WestBrom,Newcastle,D,45,29,1,2013
8656,2013-04-20,WestHam,Wigan,H,46,47,2,2013
8657,2013-04-21,Liverpool,Chelsea,D,24,13,1,2013
8658,2013-04-21,Tottenham,ManCity,H,43,25,2,2013
8659,2013-04-22,ManUnited,AstonVilla,H,26,1,2,2013
8660,2013-04-27,Everton,Fulham,H,17,18,2,2013
8661,2013-04-27,ManCity,WestHam,H,25,46,2,2013
8662,2013-04-27,Newcastle,Liverpool,A,29,24,0,2013
8663,2013-04-27,Southampton,WestBrom,A,38,45,0,2013
8664,2013-04-27,Stoke,Norwich,H,39,30,2,2013
8665,2013-04-27,Wigan,Tottenham,D,47,43,1,2013
8666,2013-04-28,Arsenal,ManUnited,D,0,26,1,2013
8667,2013-04-28,Chelsea,Swansea,H,13,41,2,2013
8668,2013-04-28,Reading,QPR,D,35,34,1,2013
8669,2013-04-29,AstonVilla,Sunderland,H,1,40,2,2013
8670,2013-04-05,Fulham,Reading,A,18,35,0,2013
8671,2013-04-05,Norwich,AstonVilla,A,30,1,0,2013
8672,2013-04-05,QPR,Arsenal,A,34,0,0,2013
8673,2013-04-05,Swansea,ManCity,D,41,25,1,2013
8674,2013-04-05,Tottenham,Southampton,H,43,38,2,2013
8675,2013-04-05,WestBrom,Wigan,A,45,47,0,2013
8676,2013-04-05,WestHam,Newcastle,D,46,29,1,2013
8677,2013-05-05,Liverpool,Everton,D,24,17,1,2013
8678,2013-05-05,ManUnited,Chelsea,A,26,13,0,2013
8679,2013-06-05,Sunderland,Stoke,D,40,39,1,2013
8680,2013-07-05,ManCity,WestBrom,H,25,45,2,2013
8681,2013-07-05,Wigan,Swansea,A,47,41,0,2013
8682,2013-08-05,Chelsea,Tottenham,D,13,43,1,2013
8683,2013-11-05,AstonVilla,Chelsea,A,1,13,0,2013
8684,2013-12-05,Everton,WestHam,H,17,46,2,2013
8685,2013-12-05,Fulham,Liverpool,A,18,24,0,2013
8686,2013-12-05,ManUnited,Swansea,H,26,41,2,2013
8687,2013-12-05,Norwich,WestBrom,H,30,45,2,2013
8688,2013-12-05,QPR,Newcastle,A,34,29,0,2013
8689,2013-12-05,Stoke,Tottenham,A,39,43,0,2013
8690,2013-12-05,Sunderland,Southampton,D,40,38,1,2013
8691,2013-05-14,Arsenal,Wigan,H,0,47,2,2013
8692,2013-05-14,Reading,ManCity,A,35,25,0,2013
8693,2013-05-19,Chelsea,Everton,H,13,17,2,2013
8694,2013-05-19,Liverpool,QPR,H,24,34,2,2013
8695,2013-05-19,ManCity,Norwich,A,25,30,0,2013
8696,2013-05-19,Newcastle,Arsenal,A,29,0,0,2013
8697,2013-05-19,Southampton,Stoke,D,38,39,1,2013
8698,2013-05-19,Swansea,Fulham,A,41,18,0,2013
8699,2013-05-19,Tottenham,Sunderland,H,43,40,2,2013
8700,2013-05-19,WestBrom,ManUnited,D,45,26,1,2013
8701,2013-05-19,WestHam,Reading,H,46,35,2,2013
8702,2013-05-19,Wigan,AstonVilla,D,47,1,1,2013
8703,2004-08-14,AstonVilla,Southampton,H,1,38,2,2004
8704,2004-08-14,Blackburn,WestBrom,D,4,45,1,2004
8705,2004-08-14,Bolton,Charlton,H,6,12,2,2004
8706,2004-08-14,ManCity,Fulham,D,25,18,1,2004
8707,2004-08-14,Middlesbrough,Newcastle,D,28,29,1,2004
8708,2004-08-14,Norwich,CrystalPalace,D,30,15,1,2004
8709,2004-08-14,Portsmouth,Birmingham,D,33,3,1,2004
8710,2004-08-14,Tottenham,Liverpool,D,43,24,1,2004
8711,2004-08-15,Chelsea,ManUnited,H,13,26,2,2004
8712,2004-08-15,Everton,Arsenal,A,17,0,0,2004
8713,2004-08-21,Birmingham,Chelsea,A,3,13,0,2004
8714,2004-08-21,Charlton,Portsmouth,H,12,33,2,2004
8715,2004-08-21,CrystalPalace,Everton,A,15,17,0,2004
8716,2004-08-21,Fulham,Bolton,H,18,6,2,2004
8717,2004-08-21,Liverpool,ManCity,H,24,25,2,2004
8718,2004-08-21,ManUnited,Norwich,H,26,30,2,2004
8719,2004-08-21,Newcastle,Tottenham,A,29,43,0,2004
8720,2004-08-21,Southampton,Blackburn,H,38,4,2,2004
8721,2004-08-22,Arsenal,Middlesbrough,H,0,28,2,2004
8722,2004-08-22,WestBrom,AstonVilla,D,45,1,1,2004
8723,2004-08-24,Birmingham,ManCity,H,3,25,2,2004
8724,2004-08-24,CrystalPalace,Chelsea,A,15,13,0,2004
8725,2004-08-25,Arsenal,Blackburn,H,0,4,2,2004
8726,2004-08-25,Charlton,AstonVilla,H,12,1,2,2004
8727,2004-08-25,Fulham,Middlesbrough,A,18,28,0,2004
8728,2004-08-25,Newcastle,Norwich,D,29,30,1,2004
8729,2004-08-25,Southampton,Bolton,A,38,6,0,2004
8730,2004-08-25,WestBrom,Tottenham,D,45,43,1,2004
8731,2004-08-28,AstonVilla,Newcastle,H,1,29,2,2004
8732,2004-08-28,Blackburn,ManUnited,D,4,26,1,2004
8733,2004-08-28,Chelsea,Southampton,H,13,38,2,2004
8734,2004-08-28,Everton,WestBrom,H,17,45,2,2004
8735,2004-08-28,ManCity,Charlton,H,25,12,2,2004
8736,2004-08-28,Middlesbrough,CrystalPalace,H,28,15,2,2004
8737,2004-08-28,Norwich,Arsenal,A,30,0,0,2004
8738,2004-08-28,Tottenham,Birmingham,H,43,3,2,2004
8739,2004-08-29,Bolton,Liverpool,H,6,24,2,2004
8740,2004-08-30,ManUnited,Everton,D,26,17,1,2004
8741,2004-08-30,Portsmouth,Fulham,H,33,18,2,2004
8742,2004-11-09,AstonVilla,Chelsea,D,1,13,1,2004
8743,2004-11-09,Bolton,ManUnited,D,6,26,1,2004
8744,2004-11-09,Fulham,Arsenal,A,18,0,0,2004
8745,2004-11-09,Liverpool,WestBrom,H,24,45,2,2004
8746,2004-11-09,ManCity,Everton,A,25,17,0,2004
8747,2004-11-09,Middlesbrough,Birmingham,H,28,3,2,2004
8748,2004-11-09,Newcastle,Blackburn,H,29,4,2,2004
8749,2004-11-09,Portsmouth,CrystalPalace,H,33,15,2,2004
8750,2004-12-09,Tottenham,Norwich,D,43,30,1,2004
8751,2004-09-13,Charlton,Southampton,D,12,38,1,2004
8752,2004-09-18,Arsenal,Bolton,D,0,6,1,2004
8753,2004-09-18,Birmingham,Charlton,D,3,12,1,2004
8754,2004-09-18,Blackburn,Portsmouth,H,4,33,2,2004
8755,2004-09-18,CrystalPalace,ManCity,A,15,25,0,2004
8756,2004-09-18,Norwich,AstonVilla,D,30,1,1,2004
8757,2004-09-18,WestBrom,Fulham,D,45,18,1,2004
8758,2004-09-19,Chelsea,Tottenham,D,13,43,1,2004
8759,2004-09-19,Everton,Middlesbrough,H,17,28,2,2004
8760,2004-09-19,Southampton,Newcastle,A,38,29,0,2004
8761,2004-09-20,ManUnited,Liverpool,H,26,24,2,2004
8762,2004-09-25,AstonVilla,CrystalPalace,D,1,15,1,2004
8763,2004-09-25,Bolton,Birmingham,D,6,3,1,2004
8764,2004-09-25,Fulham,Southampton,H,18,38,2,2004
8765,2004-09-25,Liverpool,Norwich,H,24,30,2,2004
8766,2004-09-25,ManCity,Arsenal,A,25,0,0,2004
8767,2004-09-25,Middlesbrough,Chelsea,A,28,13,0,2004
8768,2004-09-25,Newcastle,WestBrom,H,29,45,2,2004
8769,2004-09-25,Tottenham,ManUnited,A,43,26,0,2004
8770,2004-09-26,Portsmouth,Everton,A,33,17,0,2004
8771,2004-09-27,Charlton,Blackburn,H,12,4,2,2004
8772,2004-02-10,Arsenal,Charlton,H,0,12,2,2004
8773,2004-02-10,Blackburn,AstonVilla,D,4,1,1,2004
8774,2004-02-10,Everton,Tottenham,A,17,43,0,2004
8775,2004-02-10,Norwich,Portsmouth,D,30,33,1,2004
8776,2004-02-10,Southampton,ManCity,D,38,25,1,2004
8777,2004-02-10,WestBrom,Bolton,H,45,6,2,2004
8778,2004-03-10,Birmingham,Newcastle,D,3,29,1,2004
8779,2004-03-10,Chelsea,Liverpool,H,13,24,2,2004
8780,2004-03-10,ManUnited,Middlesbrough,D,26,28,1,2004
8781,2004-04-10,CrystalPalace,Fulham,H,15,18,2,2004
8782,2004-10-16,Arsenal,AstonVilla,H,0,1,2,2004
8783,2004-10-16,Birmingham,ManUnited,D,3,26,1,2004
8784,2004-10-16,Blackburn,Middlesbrough,A,4,28,0,2004
8785,2004-10-16,Bolton,CrystalPalace,H,6,15,2,2004
8786,2004-10-16,Everton,Southampton,H,17,38,2,2004
8787,2004-10-16,Fulham,Liverpool,A,18,24,0,2004
8788,2004-10-16,ManCity,Chelsea,H,25,13,2,2004
8789,2004-10-16,WestBrom,Norwich,D,45,30,1,2004
8790,2004-10-17,Charlton,Newcastle,D,12,29,1,2004
8791,2004-10-18,Portsmouth,Tottenham,H,33,43,2,2004
8792,2004-10-23,AstonVilla,Fulham,H,1,18,2,2004
8793,2004-10-23,Chelsea,Blackburn,H,13,4,2,2004
8794,2004-10-23,CrystalPalace,WestBrom,H,15,45,2,2004
8795,2004-10-23,Liverpool,Charlton,H,24,12,2,2004
8796,2004-10-23,Norwich,Everton,A,30,17,0,2004
8797,2004-10-23,Tottenham,Bolton,A,43,6,0,2004
8798,2004-10-24,ManUnited,Arsenal,H,26,0,2,2004
8799,2004-10-24,Middlesbrough,Portsmouth,D,28,33,1,2004
8800,2004-10-24,Newcastle,ManCity,H,29,25,2,2004
8801,2004-10-24,Southampton,Birmingham,D,38,3,1,2004
8802,2004-10-30,Arsenal,Southampton,D,0,38,1,2004
8803,2004-10-30,Birmingham,CrystalPalace,A,3,15,0,2004
8804,2004-10-30,Blackburn,Liverpool,D,4,24,1,2004
8805,2004-10-30,Charlton,Middlesbrough,A,12,28,0,2004
8806,2004-10-30,Everton,AstonVilla,D,17,1,1,2004
8807,2004-10-30,Fulham,Tottenham,H,18,43,2,2004
8808,2004-10-30,Portsmouth,ManUnited,H,33,26,2,2004
8809,2004-10-30,WestBrom,Chelsea,A,45,13,0,2004
8810,2004-10-31,Bolton,Newcastle,H,6,29,2,2004
8811,2004-01-11,ManCity,Norwich,D,25,30,1,2004
8812,2004-06-11,AstonVilla,Portsmouth,H,1,33,2,2004
8813,2004-06-11,Chelsea,Everton,H,13,17,2,2004
8814,2004-06-11,CrystalPalace,Arsenal,D,15,0,1,2004
8815,2004-06-11,Liverpool,Birmingham,A,24,3,0,2004
8816,2004-06-11,Norwich,Blackburn,D,30,4,1,2004
8817,2004-06-11,Southampton,WestBrom,D,38,45,1,2004
8818,2004-06-11,Tottenham,Charlton,A,43,12,0,2004
8819,2004-07-11,ManUnited,ManCity,D,26,25,1,2004
8820,2004-07-11,Middlesbrough,Bolton,D,28,6,1,2004
8821,2004-07-11,Newcastle,Fulham,A,29,18,0,2004
8822,2004-11-13,Birmingham,Everton,A,3,17,0,2004
8823,2004-11-13,Bolton,AstonVilla,A,6,1,0,2004
8824,2004-11-13,Charlton,Norwich,H,12,30,2,2004
8825,2004-11-13,Fulham,Chelsea,A,18,13,0,2004
8826,2004-11-13,Liverpool,CrystalPalace,H,24,15,2,2004
8827,2004-11-13,ManCity,Blackburn,D,25,4,1,2004
8828,2004-11-13,Southampton,Portsmouth,H,38,33,2,2004
8829,2004-11-13,Tottenham,Arsenal,A,43,0,0,2004
8830,2004-11-14,Newcastle,ManUnited,A,29,26,0,2004
8831,2004-11-14,WestBrom,Middlesbrough,A,45,28,0,2004
8832,2004-11-20,Arsenal,WestBrom,D,0,45,1,2004
8833,2004-11-20,Chelsea,Bolton,D,13,6,1,2004
8834,2004-11-20,CrystalPalace,Newcastle,A,15,29,0,2004
8835,2004-11-20,Everton,Fulham,H,17,18,2,2004
8836,2004-11-20,ManUnited,Charlton,H,26,12,2,2004
8837,2004-11-20,Middlesbrough,Liverpool,H,28,24,2,2004
8838,2004-11-20,Norwich,Southampton,H,30,38,2,2004
8839,2004-11-20,Portsmouth,ManCity,A,33,25,0,2004
8840,2004-11-21,Blackburn,Birmingham,D,4,3,1,2004
8841,2004-11-22,AstonVilla,Tottenham,H,1,43,2,2004
8842,2004-11-27,Birmingham,Norwich,D,3,30,1,2004
8843,2004-11-27,Bolton,Portsmouth,A,6,33,0,2004
8844,2004-11-27,Charlton,Chelsea,A,12,13,0,2004
8845,2004-11-27,Fulham,Blackburn,A,18,4,0,2004
8846,2004-11-27,ManCity,AstonVilla,H,25,1,2,2004
8847,2004-11-27,Southampton,CrystalPalace,D,38,15,1,2004
8848,2004-11-27,WestBrom,ManUnited,A,45,26,0,2004
8849,2004-11-28,Liverpool,Arsenal,H,24,0,2,2004
8850,2004-11-28,Newcastle,Everton,D,29,17,1,2004
8851,2004-11-28,Tottenham,Middlesbrough,H,43,28,2,2004
8852,2004-04-12,Arsenal,Birmingham,H,0,3,2,2004
8853,2004-04-12,AstonVilla,Liverpool,D,1,24,1,2004
8854,2004-04-12,Blackburn,Tottenham,A,4,43,0,2004
8855,2004-04-12,Chelsea,Newcastle,H,13,29,2,2004
8856,2004-04-12,Everton,Bolton,H,17,6,2,2004
8857,2004-04-12,ManUnited,Southampton,H,26,38,2,2004
8858,2004-04-12,Norwich,Fulham,A,30,18,0,2004
8859,2004-04-12,Portsmouth,WestBrom,H,33,45,2,2004
8860,2004-05-12,CrystalPalace,Charlton,A,15,12,0,2004
8861,2004-06-12,Middlesbrough,ManCity,H,28,25,2,2004
8862,2004-11-12,CrystalPalace,Blackburn,D,15,4,1,2004
8863,2004-11-12,Everton,Liverpool,H,17,24,2,2004
8864,2004-11-12,ManCity,Tottenham,A,25,43,0,2004
8865,2004-11-12,Newcastle,Portsmouth,D,29,33,1,2004
8866,2004-11-12,Norwich,Bolton,H,30,6,2,2004
8867,2004-11-12,Southampton,Middlesbrough,D,38,28,1,2004
8868,2004-11-12,WestBrom,Charlton,A,45,12,0,2004
8869,2004-12-12,Arsenal,Chelsea,D,0,13,1,2004
8870,2004-12-12,AstonVilla,Birmingham,A,1,3,0,2004
8871,2004-12-13,Fulham,ManUnited,D,18,26,1,2004
8872,2004-12-14,Liverpool,Portsmouth,D,24,33,1,2004
8873,2004-12-18,Birmingham,WestBrom,H,3,45,2,2004
8874,2004-12-18,Blackburn,Everton,D,4,17,1,2004
8875,2004-12-18,Bolton,ManCity,A,6,25,0,2004
8876,2004-12-18,Chelsea,Norwich,H,13,30,2,2004
8877,2004-12-18,ManUnited,CrystalPalace,H,26,15,2,2004
8878,2004-12-18,Middlesbrough,AstonVilla,H,28,1,2,2004
8879,2004-12-18,Tottenham,Southampton,H,43,38,2,2004
8880,2004-12-19,Liverpool,Newcastle,H,24,29,2,2004
8881,2004-12-19,Portsmouth,Arsenal,A,33,0,0,2004
8882,2004-12-20,Charlton,Fulham,H,12,18,2,2004
8883,2004-12-26,Arsenal,Fulham,H,0,18,2,2004
8884,2004-12-26,Birmingham,Middlesbrough,H,3,28,2,2004
8885,2004-12-26,Blackburn,Newcastle,D,4,29,1,2004
8886,2004-12-26,Chelsea,AstonVilla,H,13,1,2,2004
8887,2004-12-26,CrystalPalace,Portsmouth,A,15,33,0,2004
8888,2004-12-26,Everton,ManCity,H,17,25,2,2004
8889,2004-12-26,ManUnited,Bolton,H,26,6,2,2004
8890,2004-12-26,Norwich,Tottenham,A,30,43,0,2004
8891,2004-12-26,Southampton,Charlton,D,38,12,1,2004
8892,2004-12-26,WestBrom,Liverpool,A,45,24,0,2004
8893,2004-12-28,AstonVilla,ManUnited,A,1,26,0,2004
8894,2004-12-28,Bolton,Blackburn,A,6,4,0,2004
8895,2004-12-28,Charlton,Everton,H,12,17,2,2004
8896,2004-12-28,Fulham,Birmingham,A,18,3,0,2004
8897,2004-12-28,Liverpool,Southampton,H,24,38,2,2004
8898,2004-12-28,ManCity,WestBrom,D,25,45,1,2004
8899,2004-12-28,Middlesbrough,Norwich,H,28,30,2,2004
8900,2004-12-28,Portsmouth,Chelsea,A,33,13,0,2004
8901,2004-12-28,Tottenham,CrystalPalace,D,43,15,1,2004
8902,2004-12-29,Newcastle,Arsenal,A,29,0,0,2004
8903,2005-01-01,AstonVilla,Blackburn,H,1,4,2,2005
8904,2005-01-01,Bolton,WestBrom,D,6,45,1,2005
8905,2005-01-01,Charlton,Arsenal,A,12,0,0,2005
8906,2005-01-01,Fulham,CrystalPalace,H,18,15,2,2005
8907,2005-01-01,Liverpool,Chelsea,A,24,13,0,2005
8908,2005-01-01,ManCity,Southampton,H,25,38,2,2005
8909,2005-01-01,Middlesbrough,ManUnited,A,28,26,0,2005
8910,2005-01-01,Newcastle,Birmingham,H,29,3,2,2005
8911,2005-01-01,Portsmouth,Norwich,D,33,30,1,2005
8912,2005-01-01,Tottenham,Everton,H,43,17,2,2005
8913,2005-03-01,Blackburn,Charlton,H,4,12,2,2005
8914,2005-03-01,CrystalPalace,AstonVilla,H,15,1,2,2005
8915,2005-03-01,Norwich,Liverpool,A,30,24,0,2005
8916,2005-03-01,WestBrom,Newcastle,D,45,29,1,2005
8917,2005-04-01,Arsenal,ManCity,D,0,25,1,2005
8918,2005-04-01,Birmingham,Bolton,A,3,6,0,2005
8919,2005-04-01,Chelsea,Middlesbrough,H,13,28,2,2005
8920,2005-04-01,Everton,Portsmouth,H,17,33,2,2005
8921,2005-04-01,ManUnited,Tottenham,D,26,43,1,2005
8922,2005-05-01,Southampton,Fulham,D,38,18,1,2005
8923,2005-01-15,AstonVilla,Norwich,H,1,30,2,2005
8924,2005-01-15,Bolton,Arsenal,H,6,0,2,2005
8925,2005-01-15,Charlton,Birmingham,H,12,3,2,2005
8926,2005-01-15,Liverpool,ManUnited,A,24,26,0,2005
8927,2005-01-15,ManCity,CrystalPalace,H,25,15,2,2005
8928,2005-01-15,Newcastle,Southampton,H,29,38,2,2005
8929,2005-01-15,Portsmouth,Blackburn,A,33,4,0,2005
8930,2005-01-15,Tottenham,Chelsea,A,43,13,0,2005
8931,2005-01-16,Fulham,WestBrom,H,18,45,2,2005
8932,2005-01-16,Middlesbrough,Everton,D,28,17,1,2005
8933,2005-01-22,Birmingham,Fulham,A,3,18,0,2005
8934,2005-01-22,Chelsea,Portsmouth,H,13,33,2,2005
8935,2005-01-22,CrystalPalace,Tottenham,H,15,43,2,2005
8936,2005-01-22,Everton,Charlton,A,17,12,0,2005
8937,2005-01-22,ManUnited,AstonVilla,H,26,1,2,2005
8938,2005-01-22,Norwich,Middlesbrough,D,30,28,1,2005
8939,2005-01-22,Southampton,Liverpool,H,38,24,2,2005
8940,2005-01-22,WestBrom,ManCity,H,45,25,2,2005
8941,2005-01-23,Arsenal,Newcastle,H,0,29,2,2005
8942,2005-01-24,Blackburn,Bolton,A,4,6,0,2005
8943,2005-01-02,Arsenal,ManUnited,A,0,26,0,2005
8944,2005-01-02,Bolton,Tottenham,H,6,43,2,2005
8945,2005-01-02,Charlton,Liverpool,A,12,24,0,2005
8946,2005-01-02,Portsmouth,Middlesbrough,H,33,28,2,2005
8947,2005-01-02,WestBrom,CrystalPalace,D,45,15,1,2005
8948,2005-02-02,Birmingham,Southampton,H,3,38,2,2005
8949,2005-02-02,Blackburn,Chelsea,A,4,13,0,2005
8950,2005-02-02,Everton,Norwich,H,17,30,2,2005
8951,2005-02-02,Fulham,AstonVilla,D,18,1,1,2005
8952,2005-02-02,ManCity,Newcastle,D,25,29,1,2005
8953,2005-05-02,AstonVilla,Arsenal,A,1,0,0,2005
8954,2005-05-02,CrystalPalace,Bolton,A,15,6,0,2005
8955,2005-05-02,Liverpool,Fulham,H,24,18,2,2005
8956,2005-05-02,ManUnited,Birmingham,H,26,3,2,2005
8957,2005-05-02,Middlesbrough,Blackburn,H,28,4,2,2005
8958,2005-05-02,Newcastle,Charlton,D,29,12,1,2005
8959,2005-05-02,Norwich,WestBrom,H,30,45,2,2005
8960,2005-05-02,Tottenham,Portsmouth,H,43,33,2,2005
8961,2005-06-02,Chelsea,ManCity,D,13,25,1,2005
8962,2005-06-02,Southampton,Everton,D,38,17,1,2005
