,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeTeamcat,AwayTeamcat,FTRcat,MatchYear
7452,E0,2012-07-10,Tottenham,AstonVilla,2,0,H,39,1,2,2012
7453,E0,2012-10-20,Fulham,AstonVilla,1,0,H,16,1,2,2012
7454,E0,2012-10-20,Liverpool,Reading,1,0,H,21,31,2,2012
7455,E0,2012-10-20,ManUnited,Stoke,4,2,H,23,35,2,2012
7456,E0,2012-10-20,Norwich,Arsenal,1,0,H,26,0,2,2012
7457,E0,2012-10-20,Swansea,Wigan,2,1,H,37,43,2,2012
7458,E0,2012-10-20,Tottenham,Chelsea,2,4,A,39,11,0,2012
7459,E0,2012-10-20,WestBrom,ManCity,1,2,A,41,22,0,2012
7460,E0,2012-10-20,WestHam,Southampton,4,1,H,42,34,2,2012
7461,E0,2012-10-21,QPR,Everton,1,1,D,30,15,1,2012
7462,E0,2012-10-21,Sunderland,Newcastle,1,1,D,36,25,1,2012
7463,E0,2012-10-27,Arsenal,QPR,1,0,H,0,30,2,2012
7464,E0,2012-10-27,AstonVilla,Norwich,1,1,D,1,26,1,2012
7465,E0,2012-10-27,ManCity,Swansea,1,0,H,22,37,2,2012
7466,E0,2012-10-27,Reading,Fulham,3,3,D,31,16,1,2012
7467,E0,2012-10-27,Stoke,Sunderland,0,0,D,35,36,1,2012
7468,E0,2012-10-27,Wigan,WestHam,2,1,H,43,42,2,2012
7469,E0,2012-10-28,Chelsea,ManUnited,2,3,A,11,23,0,2012
7470,E0,2012-10-28,Everton,Liverpool,2,2,D,15,21,1,2012
7471,E0,2012-10-28,Newcastle,WestBrom,2,1,H,25,41,2,2012
7472,E0,2012-10-28,Southampton,Tottenham,1,2,A,34,39,0,2012
7473,E0,2012-03-11,Fulham,Everton,2,2,D,16,15,1,2012
7474,E0,2012-03-11,ManUnited,Arsenal,2,1,H,23,0,2,2012
7475,E0,2012-03-11,Norwich,Stoke,1,0,H,26,35,2,2012
7476,E0,2012-03-11,Sunderland,AstonVilla,0,1,A,36,1,0,2012
7477,E0,2012-03-11,Swansea,Chelsea,1,1,D,37,11,1,2012
7478,E0,2012-03-11,Tottenham,Wigan,0,1,A,39,43,0,2012
7479,E0,2012-03-11,WestHam,ManCity,0,0,D,42,22,1,2012
7480,E0,2012-04-11,Liverpool,Newcastle,1,1,D,21,25,1,2012
7481,E0,2012-04-11,QPR,Reading,1,1,D,30,31,1,2012
7482,E0,2012-05-11,WestBrom,Southampton,2,0,H,41,34,2,2012
7483,E0,2012-10-11,Arsenal,Fulham,3,3,D,0,16,1,2012
7484,E0,2012-10-11,AstonVilla,ManUnited,2,3,A,1,23,0,2012
7485,E0,2012-10-11,Everton,Sunderland,2,1,H,15,36,2,2012
7486,E0,2012-10-11,Reading,Norwich,0,0,D,31,26,1,2012
7487,E0,2012-10-11,Southampton,Swansea,1,1,D,34,37,1,2012
7488,E0,2012-10-11,Stoke,QPR,1,0,H,35,30,2,2012
7489,E0,2012-10-11,Wigan,WestBrom,1,2,A,43,41,0,2012
7490,E0,2012-11-11,Chelsea,Liverpool,1,1,D,11,21,1,2012
7491,E0,2012-11-11,ManCity,Tottenham,2,1,H,22,39,2,2012
7492,E0,2012-11-11,Newcastle,WestHam,0,1,A,25,42,0,2012
7493,E0,2012-11-17,Arsenal,Tottenham,5,2,H,0,39,2,2012
7494,E0,2012-11-17,Liverpool,Wigan,3,0,H,21,43,2,2012
7495,E0,2012-11-17,ManCity,AstonVilla,5,0,H,22,1,2,2012
7496,E0,2012-11-17,Newcastle,Swansea,1,2,A,25,37,0,2012
7497,E0,2012-11-17,Norwich,ManUnited,1,0,H,26,23,2,2012
7498,E0,2012-11-17,QPR,Southampton,1,3,A,30,34,0,2012
7499,E0,2012-11-17,Reading,Everton,2,1,H,31,15,2,2012
7500,E0,2012-11-17,WestBrom,Chelsea,2,1,H,41,11,2,2012
7501,E0,2012-11-18,Fulham,Sunderland,1,3,A,16,36,0,2012
7502,E0,2012-11-19,WestHam,Stoke,1,1,D,42,35,1,2012
7503,E0,2012-11-24,AstonVilla,Arsenal,0,0,D,1,0,1,2012
7504,E0,2012-11-24,Everton,Norwich,1,1,D,15,26,1,2012
7505,E0,2012-11-24,ManUnited,QPR,3,1,H,23,30,2,2012
7506,E0,2012-11-24,Stoke,Fulham,1,0,H,35,16,2,2012
7507,E0,2012-11-24,Sunderland,WestBrom,2,4,A,36,41,0,2012
7508,E0,2012-11-24,Wigan,Reading,3,2,H,43,31,2,2012
7509,E0,2012-11-25,Chelsea,ManCity,0,0,D,11,22,1,2012
7510,E0,2012-11-25,Southampton,Newcastle,2,0,H,34,25,2,2012
7511,E0,2012-11-25,Swansea,Liverpool,0,0,D,37,21,1,2012
7512,E0,2012-11-25,Tottenham,WestHam,3,1,H,39,42,2,2012
7513,E0,2012-11-27,AstonVilla,Reading,1,0,H,1,31,2,2012
7514,E0,2012-11-27,Sunderland,QPR,0,0,D,36,30,1,2012
7515,E0,2012-11-28,Chelsea,Fulham,0,0,D,11,16,1,2012
7516,E0,2012-11-28,Everton,Arsenal,1,1,D,15,0,1,2012
7517,E0,2012-11-28,ManUnited,WestHam,1,0,H,23,42,2,2012
7518,E0,2012-11-28,Southampton,Norwich,1,1,D,34,26,1,2012
7519,E0,2012-11-28,Stoke,Newcastle,2,1,H,35,25,2,2012
7520,E0,2012-11-28,Swansea,WestBrom,3,1,H,37,41,2,2012
7521,E0,2012-11-28,Tottenham,Liverpool,2,1,H,39,21,2,2012
7522,E0,2012-11-28,Wigan,ManCity,0,2,A,43,22,0,2012
7523,E0,2012-01-12,Arsenal,Swansea,0,2,A,0,37,0,2012
7524,E0,2012-01-12,Fulham,Tottenham,0,3,A,16,39,0,2012
7525,E0,2012-01-12,Liverpool,Southampton,1,0,H,21,34,2,2012
7526,E0,2012-01-12,ManCity,Everton,1,1,D,22,15,1,2012
7527,E0,2012-01-12,QPR,AstonVilla,1,1,D,30,1,1,2012
7528,E0,2012-01-12,Reading,ManUnited,3,4,A,31,23,0,2012
7529,E0,2012-01-12,WestBrom,Stoke,0,1,A,41,35,0,2012
7530,E0,2012-01-12,WestHam,Chelsea,3,1,H,42,11,2,2012
7531,E0,2012-02-12,Norwich,Sunderland,2,1,H,26,36,2,2012
7532,E0,2012-03-12,Newcastle,Wigan,3,0,H,25,43,2,2012
7533,E0,2012-08-12,Arsenal,WestBrom,2,0,H,0,41,2,2012
7534,E0,2012-08-12,AstonVilla,Stoke,0,0,D,1,35,1,2012
7535,E0,2012-08-12,Southampton,Reading,1,0,H,34,31,2,2012
7536,E0,2012-08-12,Sunderland,Chelsea,1,3,A,36,11,0,2012
7537,E0,2012-08-12,Swansea,Norwich,3,4,A,37,26,0,2012
7538,E0,2012-08-12,Wigan,QPR,2,2,D,43,30,1,2012
7539,E0,2012-09-12,Everton,Tottenham,2,1,H,15,39,2,2012
7540,E0,2012-09-12,ManCity,ManUnited,2,3,A,22,23,0,2012
7541,E0,2012-09-12,WestHam,Liverpool,2,3,A,42,21,0,2012
7542,E0,2012-10-12,Fulham,Newcastle,2,1,H,16,25,2,2012
7543,E0,2012-11-12,Sunderland,Reading,3,0,H,36,31,2,2012
7544,E0,2012-12-15,Liverpool,AstonVilla,1,3,A,21,1,0,2012
7545,E0,2012-12-15,ManUnited,Sunderland,3,1,H,23,36,2,2012
7546,E0,2012-12-15,Newcastle,ManCity,1,3,A,25,22,0,2012
7547,E0,2012-12-15,Norwich,Wigan,2,1,H,26,43,2,2012
7548,E0,2012-12-15,QPR,Fulham,2,1,H,30,16,2,2012
7549,E0,2012-12-15,Stoke,Everton,1,1,D,35,15,1,2012
7550,E0,2012-12-16,Tottenham,Swansea,1,0,H,39,37,2,2012
7551,E0,2012-12-16,WestBrom,WestHam,0,0,D,41,42,1,2012
7552,E0,2012-12-17,Reading,Arsenal,2,5,A,31,0,0,2012
7553,E0,2012-12-22,Liverpool,Fulham,4,0,H,21,16,2,2012
7554,E0,2012-12-22,ManCity,Reading,1,0,H,22,31,2,2012
7555,E0,2012-12-22,Newcastle,QPR,1,0,H,25,30,2,2012
7556,E0,2012-12-22,Southampton,Sunderland,0,1,A,34,36,0,2012
7557,E0,2012-12-22,Tottenham,Stoke,0,0,D,39,35,1,2012
7558,E0,2012-12-22,WestBrom,Norwich,2,1,H,41,26,2,2012
7559,E0,2012-12-22,WestHam,Everton,1,2,A,42,15,0,2012
7560,E0,2012-12-22,Wigan,Arsenal,0,1,A,43,0,0,2012
7561,E0,2012-12-23,Chelsea,AstonVilla,8,0,H,11,1,2,2012
7562,E0,2012-12-23,Swansea,ManUnited,1,1,D,37,23,1,2012
7563,E0,2012-12-26,AstonVilla,Tottenham,0,4,A,1,39,0,2012
7564,E0,2012-12-26,Everton,Wigan,2,1,H,15,43,2,2012
7565,E0,2012-12-26,Fulham,Southampton,1,1,D,16,34,1,2012
7566,E0,2012-12-26,ManUnited,Newcastle,4,3,H,23,25,2,2012
7567,E0,2012-12-26,Norwich,Chelsea,0,1,A,26,11,0,2012
7568,E0,2012-12-26,QPR,WestBrom,1,2,A,30,41,0,2012
7569,E0,2012-12-26,Reading,Swansea,0,0,D,31,37,1,2012
7570,E0,2012-12-26,Stoke,Liverpool,3,1,H,35,21,2,2012
7571,E0,2012-12-26,Sunderland,ManCity,1,0,H,36,22,2,2012
7572,E0,2012-12-29,Arsenal,Newcastle,7,3,H,0,25,2,2012
7573,E0,2012-12-29,AstonVilla,Wigan,0,3,A,1,43,0,2012
7574,E0,2012-12-29,Fulham,Swansea,1,2,A,16,37,0,2012
7575,E0,2012-12-29,ManUnited,WestBrom,2,0,H,23,41,2,2012
7576,E0,2012-12-29,Norwich,ManCity,3,4,A,26,22,0,2012
7577,E0,2012-12-29,Reading,WestHam,1,0,H,31,42,2,2012
7578,E0,2012-12-29,Stoke,Southampton,3,3,D,35,34,1,2012
7579,E0,2012-12-29,Sunderland,Tottenham,1,2,A,36,39,0,2012
7580,E0,2012-12-30,Everton,Chelsea,1,2,A,15,11,0,2012
7581,E0,2012-12-30,QPR,Liverpool,0,3,A,30,21,0,2012
7582,E0,2013-01-01,ManCity,Stoke,3,0,H,22,35,2,2013
7583,E0,2013-01-01,Southampton,Arsenal,1,1,D,34,0,1,2013
7584,E0,2013-01-01,Swansea,AstonVilla,2,2,D,37,1,1,2013
7585,E0,2013-01-01,Tottenham,Reading,3,1,H,39,31,2,2013
7586,E0,2013-01-01,WestBrom,Fulham,1,2,A,41,16,0,2013
7587,E0,2013-01-01,WestHam,Norwich,2,1,H,42,26,2,2013
7588,E0,2013-01-01,Wigan,ManUnited,0,4,A,43,23,0,2013
7589,E0,2013-02-01,Chelsea,QPR,0,1,A,11,30,0,2013
7590,E0,2013-02-01,Liverpool,Sunderland,3,0,H,21,36,2,2013
7591,E0,2013-02-01,Newcastle,Everton,1,2,A,25,15,0,2013
7592,E0,2013-12-01,AstonVilla,Southampton,0,1,A,1,34,0,2013
7593,E0,2013-12-01,Everton,Swansea,0,0,D,15,37,1,2013
7594,E0,2013-12-01,Fulham,Wigan,1,1,D,16,43,1,2013
7595,E0,2013-12-01,Norwich,Newcastle,0,0,D,26,25,1,2013
7596,E0,2013-12-01,QPR,Tottenham,0,0,D,30,39,1,2013
7597,E0,2013-12-01,Reading,WestBrom,3,2,H,31,41,2,2013
7598,E0,2013-12-01,Stoke,Chelsea,0,4,A,35,11,0,2013
7599,E0,2013-12-01,Sunderland,WestHam,3,0,H,36,42,2,2013
7600,E0,2013-01-13,Arsenal,ManCity,0,2,A,0,22,0,2013
7601,E0,2013-01-13,ManUnited,Liverpool,2,1,H,23,21,2,2013
7602,E0,2013-01-16,Chelsea,Southampton,2,2,D,11,34,1,2013
7603,E0,2013-01-19,Liverpool,Norwich,5,0,H,21,26,2,2013
7604,E0,2013-01-19,ManCity,Fulham,2,0,H,22,16,2,2013
7605,E0,2013-01-19,Newcastle,Reading,1,2,A,25,31,0,2013
7606,E0,2013-01-19,Swansea,Stoke,3,1,H,37,35,2,2013
7607,E0,2013-01-19,WestBrom,AstonVilla,2,2,D,41,1,1,2013
7608,E0,2013-01-19,WestHam,QPR,1,1,D,42,30,1,2013
7609,E0,2013-01-19,Wigan,Sunderland,2,3,A,43,36,0,2013
7610,E0,2013-01-20,Chelsea,Arsenal,2,1,H,11,0,2,2013
7611,E0,2013-01-20,Tottenham,ManUnited,1,1,D,39,23,1,2013
7612,E0,2013-01-21,Southampton,Everton,0,0,D,34,15,1,2013
7613,E0,2013-01-23,Arsenal,WestHam,5,1,H,0,42,2,2013
7614,E0,2013-01-29,AstonVilla,Newcastle,1,2,A,1,25,0,2013
7615,E0,2013-01-29,QPR,ManCity,0,0,D,30,22,1,2013
7616,E0,2013-01-29,Stoke,Wigan,2,2,D,35,43,1,2013
7617,E0,2013-01-29,Sunderland,Swansea,0,0,D,36,37,1,2013
7618,E0,2013-01-30,Arsenal,Liverpool,2,2,D,0,21,1,2013
7619,E0,2013-01-30,Everton,WestBrom,2,1,H,15,41,2,2013
7620,E0,2013-01-30,Fulham,WestHam,3,1,H,16,42,2,2013
7621,E0,2013-01-30,ManUnited,Southampton,2,1,H,23,34,2,2013
7622,E0,2013-01-30,Norwich,Tottenham,1,1,D,26,39,1,2013
7623,E0,2013-01-30,Reading,Chelsea,2,2,D,31,11,1,2013
7624,E0,2013-02-02,Arsenal,Stoke,1,0,H,0,35,2,2013
7625,E0,2013-02-02,Everton,AstonVilla,3,3,D,15,1,1,2013
7626,E0,2013-02-02,Fulham,ManUnited,0,1,A,16,23,0,2013
7627,E0,2013-02-02,Newcastle,Chelsea,3,2,H,25,11,2,2013
7628,E0,2013-02-02,QPR,Norwich,0,0,D,30,26,1,2013
7629,E0,2013-02-02,Reading,Sunderland,2,1,H,31,36,2,2013
7630,E0,2013-02-02,WestHam,Swansea,1,0,H,42,37,2,2013
7631,E0,2013-02-02,Wigan,Southampton,2,2,D,43,34,1,2013
7632,E0,2013-03-02,ManCity,Liverpool,2,2,D,22,21,1,2013
7633,E0,2013-03-02,WestBrom,Tottenham,0,1,A,41,39,0,2013
7634,E0,2013-09-02,Chelsea,Wigan,4,1,H,11,43,2,2013
7635,E0,2013-09-02,Norwich,Fulham,0,0,D,26,16,1,2013
7636,E0,2013-09-02,Southampton,ManCity,3,1,H,34,22,2,2013
7637,E0,2013-09-02,Stoke,Reading,2,1,H,35,31,2,2013
7638,E0,2013-09-02,Sunderland,Arsenal,0,1,A,36,0,0,2013
7639,E0,2013-09-02,Swansea,QPR,4,1,H,37,30,2,2013
7640,E0,2013-09-02,Tottenham,Newcastle,2,1,H,39,25,2,2013
7641,E0,2013-10-02,AstonVilla,WestHam,2,1,H,1,42,2,2013
7642,E0,2013-10-02,ManUnited,Everton,2,0,H,23,15,2,2013
7643,E0,2013-11-02,Liverpool,WestBrom,0,2,A,21,41,0,2013
7644,E0,2013-02-17,Liverpool,Swansea,5,0,H,21,37,2,2013
7645,E0,2013-02-23,Arsenal,AstonVilla,2,1,H,0,1,2,2013
7646,E0,2013-02-23,Fulham,Stoke,1,0,H,16,35,2,2013
7647,E0,2013-02-23,Norwich,Everton,2,1,H,26,15,2,2013
7648,E0,2013-02-23,QPR,ManUnited,0,2,A,30,23,0,2013
7649,E0,2013-02-23,Reading,Wigan,0,3,A,31,43,0,2013
7650,E0,2013-02-23,WestBrom,Sunderland,2,1,H,41,36,2,2013
7651,E0,2013-02-24,ManCity,Chelsea,2,0,H,22,11,2,2013
7652,E0,2013-02-24,Newcastle,Southampton,4,2,H,25,34,2,2013
7653,E0,2013-02-25,WestHam,Tottenham,2,3,A,42,39,0,2013
7654,E0,2013-02-03,Chelsea,WestBrom,1,0,H,11,41,2,2013
7655,E0,2013-02-03,Everton,Reading,3,1,H,15,31,2,2013
7656,E0,2013-02-03,ManUnited,Norwich,4,0,H,23,26,2,2013
7657,E0,2013-02-03,Southampton,QPR,1,2,A,34,30,0,2013
7658,E0,2013-02-03,Stoke,WestHam,0,1,A,35,42,0,2013
7659,E0,2013-02-03,Sunderland,Fulham,2,2,D,36,16,1,2013
7660,E0,2013-02-03,Swansea,Newcastle,1,0,H,37,25,2,2013
7661,E0,2013-02-03,Wigan,Liverpool,0,4,A,43,21,0,2013
7662,E0,2013-03-03,Tottenham,Arsenal,2,1,H,39,0,2,2013
7663,E0,2013-04-03,AstonVilla,ManCity,0,1,A,1,22,0,2013
7664,E0,2013-09-03,Norwich,Southampton,0,0,D,26,34,1,2013
7665,E0,2013-09-03,QPR,Sunderland,3,1,H,30,36,2,2013
7666,E0,2013-09-03,Reading,AstonVilla,1,2,A,31,1,0,2013
7667,E0,2013-09-03,WestBrom,Swansea,2,1,H,41,37,2,2013
7668,E0,2013-10-03,Liverpool,Tottenham,3,2,H,21,39,2,2013
7669,E0,2013-10-03,Newcastle,Stoke,2,1,H,25,35,2,2013
7670,E0,2013-03-16,AstonVilla,QPR,3,2,H,1,30,2,2013
7671,E0,2013-03-16,Everton,ManCity,2,0,H,15,22,2,2013
7672,E0,2013-03-16,ManUnited,Reading,1,0,H,23,31,2,2013
7673,E0,2013-03-16,Southampton,Liverpool,3,1,H,34,21,2,2013
7674,E0,2013-03-16,Stoke,WestBrom,0,0,D,35,41,1,2013
7675,E0,2013-03-16,Swansea,Arsenal,0,2,A,37,0,0,2013
7676,E0,2013-03-17,Chelsea,WestHam,2,0,H,11,42,2,2013
7677,E0,2013-03-17,Sunderland,Norwich,1,1,D,36,26,1,2013
7678,E0,2013-03-17,Tottenham,Fulham,0,1,A,39,16,0,2013
7679,E0,2013-03-17,Wigan,Newcastle,2,1,H,43,25,2,2013
7680,E0,2013-03-30,Arsenal,Reading,4,1,H,0,31,2,2013
7681,E0,2013-03-30,Everton,Stoke,1,0,H,15,35,2,2013
7682,E0,2013-03-30,ManCity,Newcastle,4,0,H,22,25,2,2013
7683,E0,2013-03-30,Southampton,Chelsea,2,1,H,34,11,2,2013
7684,E0,2013-03-30,Sunderland,ManUnited,0,1,A,36,23,0,2013
7685,E0,2013-03-30,Swansea,Tottenham,1,2,A,37,39,0,2013
7686,E0,2013-03-30,WestHam,WestBrom,3,1,H,42,41,2,2013
7687,E0,2013-03-30,Wigan,Norwich,1,0,H,43,26,2,2013
7688,E0,2013-03-31,AstonVilla,Liverpool,1,2,A,1,21,0,2013
7689,E0,2013-01-04,Fulham,QPR,3,2,H,16,30,2,2013
7690,E0,2013-06-04,Norwich,Swansea,2,2,D,26,37,1,2013
7691,E0,2013-06-04,Reading,Southampton,0,2,A,31,34,0,2013
7692,E0,2013-06-04,Stoke,AstonVilla,1,3,A,35,1,0,2013
7693,E0,2013-06-04,WestBrom,Arsenal,1,2,A,41,0,0,2013
7694,E0,2013-07-04,Chelsea,Sunderland,2,1,H,11,36,2,2013
7695,E0,2013-07-04,Liverpool,WestHam,0,0,D,21,42,1,2013
7696,E0,2013-07-04,Newcastle,Fulham,1,0,H,25,16,2,2013
7697,E0,2013-07-04,QPR,Wigan,1,1,D,30,43,1,2013
7698,E0,2013-07-04,Tottenham,Everton,2,2,D,39,15,1,2013
7699,E0,2013-08-04,ManUnited,ManCity,1,2,A,23,22,0,2013
7700,E0,2013-04-13,Arsenal,Norwich,3,1,H,0,26,2,2013
7701,E0,2013-04-13,AstonVilla,Fulham,1,1,D,1,16,1,2013
7702,E0,2013-04-13,Everton,QPR,2,0,H,15,30,2,2013
7703,E0,2013-04-13,Reading,Liverpool,0,0,D,31,21,1,2013
7704,E0,2013-04-13,Southampton,WestHam,1,1,D,34,42,1,2013
7705,E0,2013-04-14,Newcastle,Sunderland,0,3,A,25,36,0,2013
7706,E0,2013-04-14,Stoke,ManUnited,0,2,A,35,23,0,2013
7707,E0,2013-04-16,Arsenal,Everton,0,0,D,0,15,1,2013
7708,E0,2013-04-17,Fulham,Chelsea,0,3,A,16,11,0,2013
7709,E0,2013-04-17,ManCity,Wigan,1,0,H,22,43,2,2013
7710,E0,2013-04-17,WestHam,ManUnited,2,2,D,42,23,1,2013
7711,E0,2013-04-20,Fulham,Arsenal,0,1,A,16,0,0,2013
7712,E0,2013-04-20,Norwich,Reading,2,1,H,26,31,2,2013
7713,E0,2013-04-20,QPR,Stoke,0,2,A,30,35,0,2013
7714,E0,2013-04-20,Sunderland,Everton,1,0,H,36,15,2,2013
7715,E0,2013-04-20,Swansea,Southampton,0,0,D,37,34,1,2013
7716,E0,2013-04-20,WestBrom,Newcastle,1,1,D,41,25,1,2013
7717,E0,2013-04-20,WestHam,Wigan,2,0,H,42,43,2,2013
7718,E0,2013-04-21,Liverpool,Chelsea,2,2,D,21,11,1,2013
7719,E0,2013-04-21,Tottenham,ManCity,3,1,H,39,22,2,2013
7720,E0,2013-04-22,ManUnited,AstonVilla,3,0,H,23,1,2,2013
7721,E0,2013-04-27,Everton,Fulham,1,0,H,15,16,2,2013
7722,E0,2013-04-27,ManCity,WestHam,2,1,H,22,42,2,2013
7723,E0,2013-04-27,Newcastle,Liverpool,0,6,A,25,21,0,2013
7724,E0,2013-04-27,Southampton,WestBrom,0,3,A,34,41,0,2013
7725,E0,2013-04-27,Stoke,Norwich,1,0,H,35,26,2,2013
7726,E0,2013-04-27,Wigan,Tottenham,2,2,D,43,39,1,2013
7727,E0,2013-04-28,Arsenal,ManUnited,1,1,D,0,23,1,2013
7728,E0,2013-04-28,Chelsea,Swansea,2,0,H,11,37,2,2013
7729,E0,2013-04-28,Reading,QPR,0,0,D,31,30,1,2013
7730,E0,2013-04-29,AstonVilla,Sunderland,6,1,H,1,36,2,2013
7731,E0,2013-04-05,Fulham,Reading,2,4,A,16,31,0,2013
7732,E0,2013-04-05,Norwich,AstonVilla,1,2,A,26,1,0,2013
7733,E0,2013-04-05,QPR,Arsenal,0,1,A,30,0,0,2013
7734,E0,2013-04-05,Swansea,ManCity,0,0,D,37,22,1,2013
7735,E0,2013-04-05,Tottenham,Southampton,1,0,H,39,34,2,2013
7736,E0,2013-04-05,WestBrom,Wigan,2,3,A,41,43,0,2013
7737,E0,2013-04-05,WestHam,Newcastle,0,0,D,42,25,1,2013
7738,E0,2013-05-05,Liverpool,Everton,0,0,D,21,15,1,2013
7739,E0,2013-05-05,ManUnited,Chelsea,0,1,A,23,11,0,2013
7740,E0,2013-06-05,Sunderland,Stoke,1,1,D,36,35,1,2013
7741,E0,2013-07-05,ManCity,WestBrom,1,0,H,22,41,2,2013
7742,E0,2013-07-05,Wigan,Swansea,2,3,A,43,37,0,2013
7743,E0,2013-08-05,Chelsea,Tottenham,2,2,D,11,39,1,2013
7744,E0,2013-11-05,AstonVilla,Chelsea,1,2,A,1,11,0,2013
7745,E0,2013-12-05,Everton,WestHam,2,0,H,15,42,2,2013
7746,E0,2013-12-05,Fulham,Liverpool,1,3,A,16,21,0,2013
7747,E0,2013-12-05,ManUnited,Swansea,2,1,H,23,37,2,2013
7748,E0,2013-12-05,Norwich,WestBrom,4,0,H,26,41,2,2013
7749,E0,2013-12-05,QPR,Newcastle,1,2,A,30,25,0,2013
7750,E0,2013-12-05,Stoke,Tottenham,1,2,A,35,39,0,2013
7751,E0,2013-12-05,Sunderland,Southampton,1,1,D,36,34,1,2013
7752,E0,2013-05-14,Arsenal,Wigan,4,1,H,0,43,2,2013
7753,E0,2013-05-14,Reading,ManCity,0,2,A,31,22,0,2013
7754,E0,2013-05-19,Chelsea,Everton,2,1,H,11,15,2,2013
7755,E0,2013-05-19,Liverpool,QPR,1,0,H,21,30,2,2013
7756,E0,2013-05-19,ManCity,Norwich,2,3,A,22,26,0,2013
7757,E0,2013-05-19,Newcastle,Arsenal,0,1,A,25,0,0,2013
7758,E0,2013-05-19,Southampton,Stoke,1,1,D,34,35,1,2013
7759,E0,2013-05-19,Swansea,Fulham,0,3,A,37,16,0,2013
7760,E0,2013-05-19,Tottenham,Sunderland,1,0,H,39,36,2,2013
7761,E0,2013-05-19,WestBrom,ManUnited,5,5,D,41,23,1,2013
7762,E0,2013-05-19,WestHam,Reading,4,2,H,42,31,2,2013
7763,E0,2013-05-19,Wigan,AstonVilla,2,2,D,43,1,1,2013
7764,E0,2013-08-17,Arsenal,AstonVilla,1,3,A,0,1,0,2013
7765,E0,2013-08-17,Liverpool,Stoke,1,0,H,21,35,2,2013
7766,E0,2013-08-17,Norwich,Everton,2,2,D,26,15,1,2013
7767,E0,2013-08-17,Sunderland,Fulham,0,1,A,36,16,0,2013
7768,E0,2013-08-17,Swansea,ManUnited,1,4,A,37,23,0,2013
7769,E0,2013-08-17,WestBrom,Southampton,0,1,A,41,34,0,2013
7770,E0,2013-08-17,WestHam,Cardiff,2,0,H,42,9,2,2013
7771,E0,2013-08-18,Chelsea,Hull,2,0,H,11,17,2,2013
7772,E0,2013-08-18,CrystalPalace,Tottenham,0,1,A,13,39,0,2013
7773,E0,2013-08-19,ManCity,Newcastle,4,0,H,22,25,2,2013
7774,E0,2013-08-21,Chelsea,AstonVilla,2,1,H,11,1,2,2013
7775,E0,2013-08-24,AstonVilla,Liverpool,0,1,A,1,21,0,2013
7776,E0,2013-08-24,Everton,WestBrom,0,0,D,15,41,1,2013
7777,E0,2013-08-24,Fulham,Arsenal,1,3,A,16,0,0,2013
7778,E0,2013-08-24,Hull,Norwich,1,0,H,17,26,2,2013
7779,E0,2013-08-24,Newcastle,WestHam,0,0,D,25,42,1,2013
7780,E0,2013-08-24,Southampton,Sunderland,1,1,D,34,36,1,2013
7781,E0,2013-08-24,Stoke,CrystalPalace,2,1,H,35,13,2,2013
7782,E0,2013-08-25,Cardiff,ManCity,3,2,H,9,22,2,2013
7783,E0,2013-08-25,Tottenham,Swansea,1,0,H,39,37,2,2013
7784,E0,2013-08-26,ManUnited,Chelsea,0,0,D,23,11,1,2013
7785,E0,2013-08-31,Cardiff,Everton,0,0,D,9,15,1,2013
7786,E0,2013-08-31,CrystalPalace,Sunderland,3,1,H,13,36,2,2013
7787,E0,2013-08-31,ManCity,Hull,2,0,H,22,17,2,2013
7788,E0,2013-08-31,Newcastle,Fulham,1,0,H,25,16,2,2013
7789,E0,2013-08-31,Norwich,Southampton,1,0,H,26,34,2,2013
7790,E0,2013-08-31,WestHam,Stoke,0,1,A,42,35,0,2013
7791,E0,2013-01-09,Arsenal,Tottenham,1,0,H,0,39,2,2013
7792,E0,2013-01-09,Liverpool,ManUnited,1,0,H,21,23,2,2013
7793,E0,2013-01-09,WestBrom,Swansea,0,2,A,41,37,0,2013
7794,E0,2013-09-14,AstonVilla,Newcastle,1,2,A,1,25,0,2013
7795,E0,2013-09-14,Everton,Chelsea,1,0,H,15,11,2,2013
7796,E0,2013-09-14,Fulham,WestBrom,1,1,D,16,41,1,2013
7797,E0,2013-09-14,Hull,Cardiff,1,1,D,17,9,1,2013
7798,E0,2013-09-14,ManUnited,CrystalPalace,2,0,H,23,13,2,2013
7799,E0,2013-09-14,Stoke,ManCity,0,0,D,35,22,1,2013
7800,E0,2013-09-14,Sunderland,Arsenal,1,3,A,36,0,0,2013
7801,E0,2013-09-14,Tottenham,Norwich,2,0,H,39,26,2,2013
7802,E0,2013-09-15,Southampton,WestHam,0,0,D,34,42,1,2013
7803,E0,2013-09-16,Swansea,Liverpool,2,2,D,37,21,1,2013
7804,E0,2013-09-21,Chelsea,Fulham,2,0,H,11,16,2,2013
7805,E0,2013-09-21,Liverpool,Southampton,0,1,A,21,34,0,2013
7806,E0,2013-09-21,Newcastle,Hull,2,3,A,25,17,0,2013
7807,E0,2013-09-21,Norwich,AstonVilla,0,1,A,26,1,0,2013
7808,E0,2013-09-21,WestBrom,Sunderland,3,0,H,41,36,2,2013
7809,E0,2013-09-21,WestHam,Everton,2,3,A,42,15,0,2013
7810,E0,2013-09-22,Arsenal,Stoke,3,1,H,0,35,2,2013
